Time
3458
1125
916
5250
750
2667
834
2042
2667
2000
1292
3500
1083
1334
1333
1500
1250
1209
875
1458
959
5791
875
2542
1792
1250
875
416
250
1458
958
958
1042
1375
8584
1125
1167
2833
1083
1333
1459
1167
708
1125
11042
1625
958
1250
1292
875
791
2167
1208
1166
1000
1000
1584
1417
667
1000
500
959
1333
1083
1250
958
1125
958
875
750
792
2042
1666
916
500
1167
1834
1459
625
708
1334
1375
1834
1500
916
1708
1875
1167
2167
1208
2041
4542
1250
667
1667
666
1416
958
1500
1083
792
1333
1334
1209
667
500
1542
1375
5542
1083
833
750
791
1625
542
1417
541
958
750
1750
2000
1042
1417
1291
3000
1084
1334
1292
2167
1000
2375
1042
218334
2125
1792
2166
1125
1208
750
1250
7209
1666
3417
583
625
500
1209
1208
1125
1125
1500
917
958
833
458
500
750
375
1166
917
917
417
2000
375
1333
1208
1458
1166
1042
584
1167
1292
1375
791
750
1375
583
958
1541
625
917
542
1208
1292
1125
1208
958
1542
1625
708
1167
875
1375
1833
1250
4292
1709
1209
667
1667
1125
875
458
2167
1000
792
1709
667
1209
6042
500
500
416
2250
417
708
59583
1000
458
875
834
1000
750
708
834
1458
917
667
1125
834
416
708
1500
1209
1250
1125
709
542
917
47125
1125
1083
1125
875
958
92625
1166
1083
542
709
1709
1500
1750
1041
1292
1458
2000
2000
3417
833
916
1334
417
2041
1625
1042
666
875
1000
2209
459
1541
1375
17959
1875
4084
3375
4000
1584
1167
1250
541
2250
708
1042
2792
2208
2833
1917
1500
1750
3083
7500
10958
3792
1458
1708
3167
1750
2375
2959
2750
13666
625
2083
3500
833
625
3625
3000
2292
1708
1417
500
1958
2542
1166
2708
2125
1292
1584
3375
4458
2167
3417
3291
2000
1834
3667
2416
10042
2875
3125
1500
1750
1125
2459
541
3417
2125
1000
3166
1042
4083
4541
18375
3458
6125
14542
5834
5291
2250
1875
3667
1042
2167
2459
18833
1333
2125
3167
3917
1459
4250
3333
3750
1834
3167
2750
9625
8542
2334
1541
1083
2083
2834
709
2500
3500
14334
3333
334
4958
3000
1667
2417
3042
1625
3375
4958
6208
7125
3125
2375
708
1584
2209
2334
4834
10791
917
3083
4125
1500
2417
1541
1667
6083
2958
1917
1542
541
3042
2959
4209
4583
223417
1125
6042
1166
1792
1375
2167
1291
1875
1417
1375
1291
1542
2166
458
2584
625
3583
833
15042
2792
3375
3708
4416
2541
2541
2625
1666
3500
1042
6333
1875
1458
3458
1250
10958
2041
2834
67542
1125
2083
1125
375
17208
3500
4125
1875
4584
3875
3667
4083
3000
4916
3083
3167
4417
3208
1125
5167
1500
1416
5833
13375
2333
1125
4584
1542
3792
3625
1875
3791
2708
6084
3042
1375
1917
4792
2583
4083
1416
14334
8000
4292
4458
3166
3583
2709
8667
19375
5958
3750
1958
2542
5083
2834
5042
3375
2000
2416
6708
15625
6458
3417
4542
3041
3583
12833
5042
7416
10417
5500
1167
107833
9250
2667
3458
15417
6167
10250
6166
2541
5375
5916
1792
6459
6250
2542
1708
2167
917
1792
1042
1500
1125
1333
3542
1042
2250
917
1125
1791
74666
1250
1083
1208
833
1375
792
958
1500
10708
2209
1250
917
1125
1375
2292
750
1625
792
2250
1166
1083
1292
4959
1167
1750
1166
1583
792
7458
2334
1084
1958
1209
1791
1958
4042
875
1500
2584
2375
2250
2083
4708
2000
1125
1583
1750
1583
1833
1292
2833
916
875
1541
1541
2083
4625
1250
834
3416
2208
1084
250
1916
1333
2041
49875
1084
1125
1208
1208
5458
1042
1250
1209
1375
833
1333
625
1333
1209
1208
1292
1250
1334
1042
542
1208
2875
2833
958
917
1000
541
500
917
1375
1042
1292
1500
792
708
458
10708
3625
3834
1000
2791
4833
7833
8083
3416
3167
9167
5250
20542
7125
7458
5750
7083
4875
5083
4459
3709
5667
6958
4541
9625
6500
9042
4458
6917
11625
12292
17375
6834
3083
29666
2167
12791
10000
4417
6833
16542
7500
2667
3000
5416
20500
18541
9083
5625
8875
9167
2375
2625
16375
3625
4959
7916
11625
2250
13542
3667
6500
4125
2584
3708
12958
5375
2834
1125
750
2000
1125
1792
1291
4875
5917
1917
1416
1292
1292
1209
1709
10125
2250
1459
7125
2125
1375
1250
2000
1542
1125
1625
8417
4625
1250
2291
1750
2125
4500
1541
2041
2333
26041
2375
1875
12292
5083
4500
917
1584
2792
3041
2417
1584
8750
4375
2291
178416
4334
5833
1167
2167
1833
2083
1584
458
1750
2750
1625
3583
1583
1416
1167
1542
6208
2042
1959
5291
2542
2708
7875
2583
5000
3000
19167
4250
2209
1042
6459
1750
4625
2459
3750
1792
1875
2875
1166
2167
4625
1709
5292
1375
541
2250
2250
1458
833
1333
1000
917
875
1292
1083
1000
958
1250
1417
750
1250
1125
37958
1041
750
833
458
1125
917
791
1250
1500
1250
2750
1083
1125
500
1375
1167
417
834
666
667
416
1000
792
875
916
959
541
709
1000
1166
834
1041
417
792
625
1208
917
417
417
1000
791
5208
750
542
1959
917
1375
1375
1167
583
1000
917
375
958
1083
916
459
541
1167
1000
1375
625
1334
875
792
958
2250
1334
1667
1250
2125
3042
417
1458
6875
875
1125
792
750
333
333
667
292
333
1250
1125
1084
833
542
416
792
1292
833
333
1208
1084
1083
458
750
875
1250
1000
1000
667
1083
625
791
750
583
959
417
625
6458
2084
3083
1833
792
2000
2333
4500
1375
1458
1834
1667
2791
958
1458
2166
1833
1792
1458
1375
1458
3250
6417
1500
792
2000
625
1000
791
792
875
1041
1125
1375
958
792
1084
500
417
875
1750
1041
625
875
1167
708
875
917
1750
3500
1083
375
1084
1458
666
1000
1125
1708
750
1333
541
1083
1125
1042
1209
875
1084
500
542
1125
917
667
5667
3583
1375
1917
1916
584
5875
1875
2083
3000
1292
1541
667
1458
1500
625
1292
1583
917
875
5334
1708
1917
1125
666
1459
709
1584
708
750
1208
917
4208
750
625
459
1042
1959
1000
875
375
750
750
917
2125
417
583
458
5250
2625
834
666
1250
1250
1083
1250
1208
4542
917
1333
917
1000
1000
500
875
917
875
333
5917
2292
1875
959
1083
1083
1417
750
1208
875
4083
625
791
583
875
1708
792
1417
583
1042
916
1125
917
5583
1500
625
1000
583
2333
1250
1292
1334
666
750
416
750
1208
583
1375
750
1458
1875
1791
1292
3958
708
2458
1042
708
1916
792
1084
1167
5333
2709
1000
458
833
542
1167
1084
666
417
792
833
458
3917
416
709
625
1333
875
625
916
875
750
3125
1375
917
500
875
1000
333
1167
584
1125
1125
833
500
958
375
833
625
4625
3041
1542
1292
1625
750
1167
417
750
459
1167
1083
1125
1625
4375
709
1833
1250
1042
458
1166
1000
375
1084
5875
1042
1125
250
792
250
792
1000
542
750
1417
2000
1292
333
625
916
667
1458
417
1000
5084
5084
3834
875
10416
625
1417
1042
9833
2167
792
3083
1291
1375
3000
1667
2041
1667
2209
1583
2041
2583
8875
2084
666
3750
3542
2416
750
7000
2250
2250
875
2125
958
1291
1250
1333
1125
1083
3625
1167
2000
959
1833
1792
1209
6375
7458
2125
1916
2292
6541
2000
4084
3667
2125
2500
1666
1167
3750
2625
833
2250
875
1875
2375
3083
1292
917
2458
9750
1708
4917
1667
34083
3584
8417
2375
6625
2333
3708
3334
2083
2541
834
2333
4375
5125
2125
7709
2583
1000
2792
2792
14666
4041
3250
5250
3750
14125
8417
2500
3708
3833
5458
3084
4292
6375
3792
9959
5833
8375
3583
1042
1084
708
708
1208
708
875
2292
542
500
709
167
16292
2500
958
1000
666
4750
667
2666
5125
2167
1958
1584
1500
1000
1083
4708
1541
1000
750
1584
834
1667
875
5292
1125
1542
1083
583
1625
2917
2083
106291
917
5375
2083
750
1792
1334
3125
1958
750
583
833
542
1042
1333
1459
1583
958
792
1750
5250
1041
1208
1459
1708
2167
916
2959
2292
1416
1125
1084
1083
11958
2917
2000
1834
1250
1167
1084
1458
3041
1625
1083
1042
3250
24458
2083
791
3958
1375
1167
708
1500
875
1333
1333
1625
163333
1958
1167
1042
1417
1083
500
1083
6667
1875
2042
1834
5375
1041
2084
1625
1083
2750
875
4042
1500
1334
917
1959
1000
1166
834
5500
875
2416
625
1708
916
2083
1292
1125
1167
3875
1083
1083
625
833
792
1041
1250
1625
4708
1375
2708
1125
916
1000
3500
1334
1166
1500
1209
791
6541
3750
2500
4917
1417
750
1666
1375
1291
959
3792
1209
1041
750
667
1416
1084
1041
959
708
17917
2042
1750
1041
2083
3292
1375
1334
5375
3625
3167
2250
1000
625
1375
2083
5875
2083
3541
1166
1375
958
1125
792
375
709
5291
959
541
1000
43417
2084
2833
1500
1666
917
1000
666
792
917
1542
583
875
1041
4792
916
1250
1167
1250
667
625
708
625
500
792
1125
792
1000
1750
625
5541
1000
833
1208
833
1125
1875
1083
4875
791
792
1375
1000
1125
1458
1834
1084
1416
792
2541
1208
834
1125
1084
833
1625
1375
833
541
2083
917
583
1167
958
875
959
1000
1583
5208
4375
5042
19750
1667
3834
2500
1125
667
417
1166
500
625
2625
959
1042
5292
5792
1250
500
4750
4917
1375
1542
4833
2084
833
1625
791
792
1334
1500
1834
2417
1333
4875
1875
666
2875
8458
2167
3625
3916
3875
1250
2167
1417
7916
4791
2542
2208
1125
167
42042
3042
5459
1292
2291
1500
1166
708
1583
3000
1375
2125
1417
1292
1375
1666
875
708
6208
2667
2166
3708
1250
8083
2958
3083
1084
1792
667
1708
1209
1916
1166
875
1458
1416
1041
1500
1084
1625
1250
1625
1167
3833
1416
666
875
1958
1750
1833
1333
2166
1625
1542
1209
1459
1583
750
750
709
5375
1458
2959
1792
6792
1208
4083
5583
6875
1041
1958
791
1959
1417
1792
1541
834
1000
583
4333
1167
666
1000
750
1083
666
1500
417
1250
708
1875
1125
1583
1000
1542
1500
1084
542
375
2500
12791
2916
3875
1375
1708
1833
2875
1458
2458
4000
2084
8542
5000
3375
3584
2917
3917
7291
3791
1000
3959
3459
3417
1459
3417
1084
1917
13625
11291
1334
1125
2792
3708
1458
2542
1959
2333
1208
5291
6667
1417
1250
3042
1500
1333
625
1000
1042
750
1750
541
500
1583
500
500
875
4000
5542
1583
1541
1000
1541
1625
2083
1291
1084
1333
1458
1125
1375
1167
1333
2333
6208
4750
3125
1958
1334
5417
1542
5708
1500
584
1584
1000
4541
1584
1125
6167
4000
1583
1042
792
80125
2167
1000
1625
5666
1750
3000
1875
3625
1791
750
1250
958
750
1625
958
1416
750
1375
1542
1042
542
1375
6333
4542
1833
3416
5084
2000
1625
3625
1709
163791
917
6250
2166
2500
1000
1292
9209
4291
1334
6000
2042
1375
4250
875
1334
1625
833
1166
1209
1291
5333
2166
4083
1458
791
5208
2250
4375
1333
2041
2209
5250
2958
1417
10916
1625
4834
1458
1792
1084
625
1000
1250
1708
750
1458
1042
6375
27125
1667
2125
3834
875
1375
1125
1500
1583
3459
1833
6208
6208
1875
3000
708
1291
9042
1209
4625
1667
6042
2500
1458
5000
2958
1083
2084
1792
1667
7875
10166
5833
11000
2417
20042
1666
6625
541
13542
1917
2208
1625
2416
2334
1708
1041
2542
3416
1833
2334
1875
1500
2167
2167
1416
10500
19792
3250
2709
39583
4917
2375
2333
2334
52000
12167
1417
500
1083
2875
1250
1459
3375
2000
1375
1792
2584
1542
11916
7666
2792
2875
1625
5209
6041
1917
1500
1709
916
1458
1458
5333
3208
834
5042
959
542
2334
1042
5500
3875
2458
1375
2041
917
1083
34375
2291
6083
2041
1458
1458
2042
1208
8458
1042
5667
3791
958
1959
4250
1583
4209
4208
1208
6917
1583
7084
1000
1875
1209
1750
7667
7542
4541
2542
666
2875
667
1542
1208
1167
2500
1417
1083
958
1125
6542
1542
2042
1208
1500
625
1417
2750
6791
708
667
1833
750
959
667
1291
1792
584
834
750
583
1292
833
1375
833
875
791
458
375
1000
459
916
334
584
1167
333
958
792
917
1042
1000
833
417
875
917
1083
834
875
1041
958
375
1083
1125
875
708
500
959
959
750
917
375
917
833
1125
916
375
458
459
833
333
959
1250
1042
1208
542
792
917
1083
1333
875
1042
1583
791
1167
3125
417
1208
375
375
792
791
375
792
792
1041
1417
583
3333
542
1250
542
833
1083
792
1083
1167
875
1000
1083
750
625
500
1042
625
1083
875
959
708
917
750
1125
750
542
625
666
1084
541
791
1042
916
667
625
1042
666
1292
1000
667
500
667
708
1000
750
3250
917
750
625
708
375
917
375
833
458
417
708
875
917
1042
959
875
833
708
625
1084
6583
1250
1791
708
1041
584
1167
1167
1292
792
667
1083
1041
667
959
1042
333
666
292
334
500
834
750
834
334
1584
1083
3583
834
584
875
459
792
458
292
667
375
541
667
292
500
875
334
1750
709
625
1084
375
542
375
792
833
542
791
917
375
833
792
1125
791
1167
375
666
875
792
1000
709
833
1083
625
542
7083
959
1250
458
625
958
1334
375
584
1041
917
916
1292
917
958
916
1167
1084
709
1125
1125
1667
1000
1167
916
417
1083
1625
875
1625
2875
500
1166
459
417
417
1125
73166
1000
1125
625
792
583
708
541
1042
667
541
834
541
459
666
500
875
834
750
916
375
542
333
875
334
791
959
333
958
1083
834
791
500
792
1250
7458
1833
1708
1291
4083
2583
1250
708
2250
1250
791
959
1000
1375
1583
1333
1084
1042
1958
1750
625
1000
1708
1292
1750
1458
2125
2042
4334
4792
2000
11041
958
500
4792
1167
917
1625
1458
1625
667
1375
709
1084
1834
834
1333
1458
1500
542
1375
1250
958
875
1333
1833
1417
1667
1166
1167
1334
917
750
1583
916
1750
2500
667
4750
1333
1083
375
750
1625
583
2375
1625
958
1000
1625
541
1042
958
917
1042
792
3750
1334
107666
709
709
1041
792
1292
916
583
667
1291
1042
500
792
917
833
708
833
1042
1042
833
1833
667
1041
4750
1542
792
1167
750
1125
333
666
625
417
458
667
1292
708
375
1000
1458
625
458
416
750
1000
1291
1208
3750
542
1459
1167
792
1041
917
917
1166
4417
917
1084
625
917
958
833
958
1000
1542
625
792
750
916
958
833
833
584
1333
750
1000
1458
1375
666
375
1000
1083
5625
2291
1292
750
1083
1000
917
1417
875
1292
1667
1625
3208
3958
1000
958
750
1416
667
1083
625
875
375
6916
1875
3166
1709
1250
1541
1750
2292
2375
1833
2458
6375
1458
2041
10500
3500
3250
6291
3708
3708
3542
2375
2459
875
3750
2625
4834
2458
1750
1000
709
4917
2750
3459
958
583
708
123833
2667
1250
1291
1208
1333
3500
3500
1584
625
2000
917
1500
6042
3750
1166
1167
1250
1000
959
1542
584
1500
1500
1583
2709
1375
833
416
1084
1458
5042
1416
1792
917
1833
1583
1375
917
2708
4000
667
1250
1584
2042
1042
1042
708
375
1625
4959
1833
1250
1708
4500
5375
21250
1458
2292
3250
1667
1291
1958
11834
875
1250
5375
833
583
1000
2042
1041
666
1291
916
541
1166
1958
584
833
1000
1333
916
1583
4875
916
4292
1292
1000
1083
916
1250
1458
833
1250
917
625
916
875
1250
1000
1000
833
916
667
958
5042
2416
1083
1875
1334
1917
1375
1083
1667
1125
875
13166
4417
792
1333
1334
542
1208
833
583
541
333
584
334
458
417
4916
333
1583
1334
1167
2000
750
542
834
1208
1458
958
1375
1708
4667
1458
625
1084
1292
5166
1250
2792
1417
833
2584
1583
10000
3375
958
1000
583
1125
1167
875
875
5916
792
3042
1875
1583
2125
1542
1333
3500
5417
1125
1667
1084
1292
833
1833
875
5750
1417
709
541
1291
1042
1250
3917
11084
1583
