Price,Volume,Side
87428.632320,0.049251,offer
86772.836540,0.071787,bid
86772.826560,0.040000,bid
86772.816580,0.000000,bid
86772.806600,0.000000,bid
86772.796620,0.000000,bid
86772.786640,0.000000,bid
86772.696820,0.000000,bid
86676.828940,0.124688,bid
86676.808980,0.000000,bid
86676.799000,0.000000,bid
86777.976240,0.100000,offer
86777.986220,0.172509,offer
86778.794600,0.030000,offer
86778.814560,0.000000,offer
86778.864460,0.000000,offer
86778.884420,0.000000,offer
86780.411360,0.000000,offer
86782.616940,0.172500,offer
86782.716740,0.011438,offer
86789.712720,0.000000,offer
86791.279580,0.114814,offer
86806.509060,0.000000,offer
86813.045960,0.546957,offer
86815.670700,0.043683,offer
86877.147500,1.160591,offer
86948.434640,0.034764,offer
86983.823720,0.037994,offer
87028.783620,0.000000,offer
87043.194740,0.037827,offer
87061.298460,0.000000,offer
87075.709580,0.030237,offer
87086.847260,0.000000,offer
87098.434040,0.027767,offer
87184.571420,0.049253,offer
87210.230000,0.000000,offer
87218.283860,0.050000,offer
87224.012380,0.071502,offer
86772.816580,0.000234,bid
86782.696780,0.000000,offer
86789.712720,0.114814,offer
86791.279580,0.000000,offer
86815.171700,0.352228,offer
86815.550940,0.000000,offer
86831.978020,0.273875,offer
86832.377220,0.000000,offer
86876.927940,0.635091,offer
86877.317160,0.000000,offer
86878.694400,0.432207,offer
86879.073640,0.000000,offer
87195.399720,0.103199,offer
87218.283860,0.000000,offer
87238.443460,0.063622,offer
87244.611100,0.044414,offer
87389.361020,0.046649,offer
87396.796120,0.000000,offer
87408.841980,0.000000,offer
86772.846520,0.040000,bid
86772.826560,0.000000,bid
86772.816580,0.000092,bid
86765.910420,0.079645,bid
86669.673280,2.599695,bid
75930.664340,0.005887,bid
86778.794600,0.000000,offer
86780.870440,0.034519,offer
86782.606960,0.011277,offer
86782.716740,0.000000,offer
86796.299520,0.040262,offer
86813.395260,0.000000,offer
86772.896420,0.071787,bid
86772.886440,0.040000,bid
86772.876460,0.000000,bid
86772.866480,0.000000,bid
86772.856500,0.000000,bid
86772.846520,0.000000,bid
86772.836540,0.000234,bid
86772.816580,0.000000,bid
86745.341640,0.005752,bid
86744.363600,0.034519,bid
86734.852660,0.000000,bid
86298.616880,0.000000,bid
86778.804580,0.000000,offer
86785.960240,0.000000,offer
86786.788580,0.000000,offer
86789.712720,0.000000,offer
86791.279580,0.114814,offer
86817.137760,0.000166,offer
86777.896400,0.014907,bid
86772.916380,0.071928,bid
86772.906400,0.040000,bid
86772.896420,0.000000,bid
86772.886440,0.000000,bid
86766.050140,0.028755,bid
86764.992260,0.000000,bid
86764.882480,0.115023,bid
86760.760740,0.228326,bid
86760.381500,0.000000,bid
86759.094080,0.000000,bid
82855.466980,0.000000,bid
86777.986220,0.000000,offer
86779.802580,0.172506,offer
86782.606960,0.000000,offer
86782.616940,0.000000,offer
86782.716740,0.010144,offer
86787.257640,0.306670,offer
86787.267620,0.172491,offer
86787.706740,0.000000,offer
86791.209720,0.574943,offer
86791.279580,0.000000,offer
86795.191740,0.114814,offer
86777.896400,0.466550,bid
86772.916380,0.024140,bid
86772.836540,0.000000,bid
86772.686840,0.079645,bid
86766.050140,0.000000,bid
86764.892460,0.235447,bid
86764.882480,0.000000,bid
86763.545160,0.000000,bid
86763.525200,0.005482,bid
86763.225800,0.000000,bid
86762.996260,0.000000,bid
86761.399460,0.000000,bid
86761.389480,0.000125,bid
86761.379500,0.000000,bid
86760.371520,0.474673,bid
86760.002260,0.000000,bid
86757.497280,0.056463,bid
86756.788700,0.000000,bid
86755.142000,1.323476,bid
86752.896500,1.150394,bid
86751.229840,0.000000,bid
86748.545220,0.316465,bid
86748.445420,0.000000,bid
86741.199940,0.000000,bid
86738.485380,0.070860,bid
86738.086180,0.000000,bid
86733.804760,0.000000,bid
86732.197980,0.000000,bid
86730.770840,0.000000,bid
86720.002420,0.367186,bid
86717.836760,0.000000,bid
86690.850840,0.000000,bid
86687.158240,0.000000,bid
86659.972720,0.000000,bid
86650.182340,0.000104,bid
86639.733280,0.000000,bid
86629.304180,0.000000,bid
86298.616880,0.000000,bid
86777.906380,0.000125,offer
86777.966260,0.008921,offer
86777.976240,0.000000,offer
86779.802580,0.000000,offer
86782.726720,0.000000,offer
86782.736700,0.000000,offer
86784.742680,0.000000,offer
86786.888380,0.000000,offer
86787.257640,0.000000,offer
86787.267620,0.000000,offer
86788.784580,0.000000,offer
86788.824500,0.000000,offer
86789.712720,0.000000,offer
86789.722700,0.080000,offer
86791.199740,0.000000,offer
86791.209720,0.000000,offer
86791.289560,0.000000,offer
86793.724680,0.000000,offer
86795.191740,0.114814,offer
86795.201720,0.000000,offer
86795.321480,0.000000,offer
86796.289540,0.458832,offer
86798.944220,0.607250,offer
86799.463180,0.000000,offer
86813.045960,0.383566,offer
86815.171700,0.000000,offer
86817.686660,0.212146,offer
86817.696640,0.352218,offer
86863.225400,0.047787,offer
86863.584680,0.000000,offer
86867.117600,0.573303,offer
86911.159340,7.580000,offer
86777.896400,0.136010,bid
86772.936340,0.140938,bid
86772.926360,0.079645,bid
86772.916380,0.000234,bid
86772.686840,0.000000,bid
86769.632960,0.115017,bid
86767.856520,0.000125,bid
86767.367500,0.000000,bid
86764.892460,0.097416,bid
86763.545160,0.000000,bid
86763.525200,0.000000,bid
86761.389480,0.000000,bid
86760.770720,0.005482,bid
86751.309680,0.000000,bid
86751.229840,0.379980,bid
86747.776760,0.000000,bid
86744.363600,0.000000,bid
86733.804760,0.608869,bid
86725.980440,0.624615,bid
86722.557300,0.143756,bid
86721.808800,0.867398,bid
86721.699020,0.613845,bid
86720.481460,0.000000,bid
86719.643140,0.530189,bid
86718.385660,0.000000,bid
86718.006420,0.000000,bid
86712.786880,0.000000,bid
86690.850840,1.177235,bid
86688.266020,1.241691,bid
86687.507540,0.000000,bid
86659.952760,0.073119,bid
86658.485700,0.009345,bid
86654.882920,0.055212,bid
86651.898900,0.577269,bid
86643.675380,0.444600,bid
86603.925040,0.000000,bid
86562.019020,7.170000,bid
86533.735700,0.000000,bid
86441.201140,0.000000,bid
86217.599240,0.002875,bid
86212.519420,0.000000,bid
86777.966260,0.000000,offer
86780.870440,0.000000,offer
86782.696780,0.000000,offer
86782.706760,0.000000,offer
86782.716740,0.000000,offer
86782.726720,0.000000,offer
86786.509140,0.000000,offer
86786.718720,0.008921,offer
86786.768620,0.060566,offer
86787.257640,0.187336,offer
86789.273600,0.036392,offer
86789.722700,0.000000,offer
86791.249640,0.172483,offer
86791.289560,0.695074,offer
86795.191740,0.000000,offer
86796.119880,0.031964,offer
86802.986120,0.114814,offer
86804.333420,0.000000,offer
86804.782520,0.000000,offer
86809.223620,0.324026,offer
86811.429200,0.000000,offer
86815.670700,0.000000,offer
86817.137760,0.000000,offer
86821.379260,0.000166,offer
86826.798400,0.043678,offer
86827.686620,0.000000,offer
86831.978020,0.000000,offer
86835.231500,0.535366,offer
86835.770420,0.000000,offer
86835.960040,0.273862,offer
86838.325300,0.525000,offer
86844.143640,0.047920,offer
86844.193540,0.031629,offer
86846.468980,0.000000,offer
86846.478960,0.000000,offer
86849.303300,0.070860,offer
86849.313280,0.000000,offer
86863.205440,0.102996,offer
86863.215420,0.092015,offer
86863.225400,0.000000,offer
86866.229380,0.501172,offer
86866.239360,0.662673,offer
86866.498840,0.000000,offer
86866.688460,0.000000,offer
86867.117600,0.000000,offer
86876.927940,0.000000,offer
86877.147500,3.242580,offer
86878.694400,0.000000,offer
86880.131520,0.416820,offer
86881.808160,0.635055,offer
86885.620520,0.432172,offer
86772.936340,0.071928,bid
86772.916380,0.000000,bid
86769.632960,0.000000,bid
86767.866500,0.034077,bid
86763.535180,0.000000,bid
86755.142000,0.780958,bid
86755.132020,0.000000,bid
86725.980440,0.868467,bid
86724.403600,0.367167,bid
86721.699020,0.000000,bid
86720.002420,0.000000,bid
86664.114420,0.046825,bid
86654.353980,0.014323,bid
86641.150440,1.400000,bid
86621.669480,0.000000,bid
86604.104680,0.000000,bid
86584.354260,0.000000,bid
86576.050900,0.000000,bid
86469.115200,0.389855,bid
86217.599240,0.000000,bid
83904.095520,0.013084,bid
83552.260600,0.015528,bid
83131.813180,0.016807,bid
82327.814400,0.021820,bid
86784.942280,0.055830,offer
86784.952260,0.000000,offer
86786.698760,0.000000,offer
86786.708740,0.012945,offer
86786.718720,0.000000,offer
86786.768620,0.000000,offer
86789.273600,0.000000,offer
86800.411280,0.000000,offer
86803.375340,0.056463,offer
86804.932220,0.007489,offer
86808.365340,0.233666,offer
86808.944180,0.000000,offer
86810.261540,0.000000,offer
86817.686660,0.036906,offer
86817.696640,0.000000,offer
86817.956120,0.023632,offer
86819.103820,0.036353,offer
86822.087840,0.352200,offer
86884.053660,0.333066,offer
86887.067620,1.088949,offer
86892.227280,0.327727,offer
86895.600520,0.000000,offer
86908.983700,1.400000,offer
86909.841980,0.000000,offer
86944.602320,4.192000,offer
86944.752020,0.000000,offer
86777.896400,0.178839,bid
86772.936340,0.072163,bid
86767.876480,0.000125,bid
86767.856520,0.000000,bid
86747.597120,0.140000,bid
86723.844720,0.867378,bid
86721.808800,0.000000,bid
86721.689040,0.442970,bid
86721.679060,0.530177,bid
86719.643140,0.000000,bid
86689.383780,1.241675,bid
86688.266020,0.000000,bid
86657.487700,0.066548,bid
86647.088540,0.045868,bid
86628.086620,0.058401,bid
86596.460000,0.000000,bid
86545.302520,0.000000,bid
86488.037280,0.000000,bid
86784.932300,0.008921,offer
86787.257640,0.323325,offer
86787.676800,0.172490,offer
86791.239660,0.114814,offer
86791.588960,0.120000,offer
86793.714700,0.140000,offer
86796.289540,1.068810,offer
86799.004100,1.149783,offer
86801.738620,0.254495,offer
86802.986120,0.000000,offer
86867.147540,0.000000,offer
86873.894020,0.042488,offer
86884.702360,0.432177,offer
86885.620520,0.000000,offer
86892.227280,0.000000,offer
86928.714160,0.000000,offer
86954.871740,0.160243,offer
86769.094040,0.028754,bid
86751.229840,1.022739,bid
86750.401500,1.150427,bid
86745.261800,0.000000,bid
86436.819920,0.000000,bid
86395.283160,0.000000,bid
86089.755440,0.000000,bid
86029.945300,0.053554,bid
86782.986200,0.008921,offer
86782.996180,0.172499,offer
86784.932300,0.000000,offer
86777.896400,0.057736,bid
86772.936340,0.024235,bid
86772.926360,0.000000,bid
86769.094040,0.000000,bid
86767.327580,0.000000,bid
86755.142000,0.070860,bid
86752.896500,0.000000,bid
86724.403600,0.000000,bid
86721.689040,0.610769,bid
86721.379660,0.367180,bid
86699.353800,4.402913,bid
86699.114280,2.877769,bid
86695.741040,4.914961,bid
86693.066400,7.580000,bid
86689.393760,1.241675,bid
86689.383780,0.000000,bid
86542.418300,0.047057,bid
86492.398540,0.066645,bid
86335.722520,0.000000,bid
86308.127820,0.050000,bid
86271.381460,0.062106,bid
86218.786860,0.002875,bid
86029.945300,0.000000,bid
86780.650880,0.000000,offer
86782.966240,0.008921,offer
86782.976220,0.007857,offer
86782.986200,0.000000,offer
86782.996180,0.000000,offer
86784.852460,0.095000,offer
86784.932300,0.013432,offer
86784.942280,0.144581,offer
86785.341480,0.172495,offer
86786.708740,0.000000,offer
86791.249640,0.000000,offer
86817.686660,0.243617,offer
86820.201620,0.352208,offer
86822.087840,0.000000,offer
86835.850260,0.273862,offer
86835.960040,0.000000,offer
86880.730320,0.635063,offer
86881.808160,0.000000,offer
86883.714340,0.333072,offer
86883.724320,0.432182,offer
86884.053660,0.000000,offer
86884.702360,0.000000,offer
86765.990260,0.000000,bid
86763.525200,0.005482,bid
86763.056140,0.000000,bid
86755.970340,0.030524,bid
86733.794780,0.000000,bid
86725.980440,0.205805,bid
86723.844720,0.000000,bid
86721.689040,1.110251,bid
86721.679060,0.000000,bid
86720.661100,0.867409,bid
86718.505420,0.530196,bid
86492.398540,0.128105,bid
86423.137340,0.065428,bid
86262.209840,0.053554,bid
86202.289920,0.000000,bid
86029.945300,0.056332,bid
86778.585020,0.008921,offer
86778.595000,0.172508,offer
86782.966240,0.000000,offer
86782.976220,0.000000,offer
86784.842480,0.000000,offer
86772.936340,0.000235,bid
86772.906400,0.000000,bid
86760.770720,0.000000,bid
86751.629040,0.008921,bid
86725.980440,0.119551,bid
86722.557300,0.000000,bid
86717.477480,0.143765,bid
86244.485360,0.056332,bid
86029.945300,0.000000,bid
86008.667940,0.046301,bid
86777.906380,0.063227,offer
86784.842480,0.221971,offer
86784.942280,0.000000,offer
86785.970220,0.008921,offer
86817.636760,0.248237,offer
86817.646740,0.352218,offer
86817.686660,0.000000,offer
86820.201620,0.000000,offer
86834.473020,0.273867,offer
86835.231500,0.000000,offer
86835.850260,0.000000,offer
86879.333120,0.679257,offer
86879.343100,0.635073,offer
86880.131520,0.627149,offer
86880.730320,0.000000,offer
86881.169440,0.432195,offer
86883.714340,0.000000,offer
86883.724320,0.000000,offer
86764.892460,0.150987,bid
86764.792660,0.028756,bid
86763.096060,0.115026,bid
86783.285600,0.333822,offer
86783.295580,0.172499,offer
86784.832500,0.013918,offer
86784.842480,0.000000,offer
86784.932300,0.000000,offer
86787.257640,0.174364,offer
86791.239660,0.000000,offer
86793.704720,0.114814,offer
86794.044040,0.050000,offer
86796.109900,0.000000,offer
86835.231500,0.382016,offer
86879.592600,0.050000,offer
86880.131520,0.000000,offer
86884.053660,0.073763,offer
86772.936340,0.000000,bid
86767.866500,0.034221,bid
86763.525200,0.000000,bid
86760.770720,0.005482,bid
86308.127820,0.000000,bid
86777.906380,0.063064,offer
86777.896400,0.058596,bid
86767.866500,0.034314,bid
86723.964480,0.022493,bid
86777.906380,0.160071,offer
86778.585020,0.000000,offer
86783.275620,0.010673,offer
86784.832500,0.000000,offer
86810.740580,0.022584,offer
86879.323140,0.635073,offer
86879.333120,0.000000,offer
86879.343100,0.000000,offer
87786.654840,0.012695,offer
83294.547060,0.000000,bid
86873.135540,0.573262,offer
86777.896400,1.158596,bid
86767.207820,0.028755,bid
86765.511220,0.115023,bid
86764.792660,0.000000,bid
86761.279700,0.115028,bid
86759.124020,0.575156,bid
86743.365600,0.000000,bid
86740.920500,2.876381,bid
86784.852460,0.000000,offer
86787.257640,0.497541,offer
86789.682780,0.574953,offer
86804.343400,2.414360,offer
86808.554960,2.874141,offer
86856.888100,1.784217,offer
86857.147580,2.872533,offer
86870.361100,0.778949,offer
86879.303180,0.709257,offer
86879.313160,0.635073,offer
86879.323140,0.000000,offer
86763.525200,0.005482,bid
86760.770720,0.000000,bid
86760.371520,0.770499,bid
86743.365600,1.904650,bid
86740.930480,0.079645,bid
86681.040500,0.000000,bid
86669.673280,0.000000,bid
86657.487700,0.047536,bid
86651.898900,0.000000,bid
86643.675380,0.000000,bid
86580.182620,0.000000,bid
86791.289560,1.484100,offer
86793.964200,1.149850,offer
86817.626780,0.248237,offer
86817.636760,0.352218,offer
86817.646740,0.000000,offer
86877.147500,0.000000,offer
86879.303180,0.000000,offer
86881.159460,0.432195,offer
86881.169440,0.000000,offer
86876.788220,0.012007,offer
86879.303180,0.635073,offer
86879.313160,0.000000,offer
86682.936700,0.088559,bid
86676.828940,0.000000,bid
86676.818960,0.000000,bid
75930.664340,0.000654,bid
86879.273240,0.635074,offer
86879.303180,0.000000,offer
86887.067620,0.000000,offer
87780.786600,0.000000,offer
86792.467200,1.000000,offer
86767.207820,0.000000,bid
86765.511220,0.000000,bid
86765.002240,0.028756,bid
86763.525200,0.000000,bid
86761.289680,0.005482,bid
86758.954360,0.115031,bid
86817.616800,0.248237,offer
86817.626780,0.352218,offer
86817.636760,0.000000,offer
86879.243300,0.635074,offer
86879.273240,0.000000,offer
86881.149480,0.432195,offer
86881.159460,0.000000,offer
86765.062120,0.283941,bid
86765.052140,0.115023,bid
86765.002240,0.000000,bid
86764.892460,0.000000,bid
86758.954360,0.000000,bid
86795.321480,0.023470,offer
86761.289680,0.000000,bid
86760.770720,0.005482,bid
86817.606820,0.248237,offer
86817.616800,0.352218,offer
86817.626780,0.000000,offer
86879.233320,0.635074,offer
86879.243300,0.000000,offer
95677.082360,0.000000,offer
86954.861760,0.006620,offer
86751.629040,0.000000,bid
86594.972980,1.897648,bid
86879.213360,0.635074,offer
86879.233320,0.000000,offer
86881.139500,0.432195,offer
86881.149480,0.000000,offer
86763.096060,0.000000,bid
86785.970220,0.000000,offer
86765.900440,0.028756,bid
86765.062120,0.211636,bid
86761.289680,0.005482,bid
86760.770720,0.000000,bid
86759.852560,0.115030,bid
86747.796720,1.004368,bid
86746.150020,1.150483,bid
86795.321480,0.080131,offer
86879.193400,0.635074,offer
86879.213360,0.000000,offer
87031.518140,0.000000,offer
87057.565940,0.118100,offer
86767.127980,0.028755,bid
86765.900440,0.000000,bid
86763.205840,0.115026,bid
86759.852560,0.000000,bid
86763.525200,0.005482,bid
83771.471300,0.000000,bid
82783.361480,0.000000,bid
86795.321480,0.023470,offer
86817.596840,0.248237,offer
86817.606820,0.352218,offer
86817.616800,0.000000,offer
86879.183420,0.635074,offer
86879.193400,0.000000,offer
86761.289680,0.000000,bid
86753.395500,0.034517,bid
86789.892360,0.034517,offer
86879.173440,0.635074,offer
86879.183420,0.000000,offer
91520.352480,0.000000,offer
86767.866500,0.034077,bid
86777.896400,1.158839,bid
86879.153480,0.635074,offer
86879.173440,0.000000,offer
86881.129520,0.432195,offer
86881.139500,0.000000,offer
86686.599360,0.000000,bid
86659.952760,0.000000,bid
86654.882920,0.000000,bid
86789.892360,0.000000,offer
86817.586860,0.248237,offer
86817.596840,0.352218,offer
86817.606820,0.000000,offer
75930.664340,0.005887,bid
86879.143500,0.635075,offer
86879.153480,0.000000,offer
87617.404020,0.002470,offer
87786.654840,0.000000,offer
87841.714500,0.002400,offer
87841.854220,0.000000,offer
86767.127980,0.000000,bid
86765.191860,0.028756,bid
86765.052140,0.000000,bid
86759.143980,0.115031,bid
86734.683000,0.048472,bid
86733.804760,0.000000,bid
86730.850680,0.000000,bid
86699.343820,0.000000,bid
86793.734660,0.000000,offer
86825.251500,0.060000,offer
86825.261480,0.000000,offer
86767.177880,0.028755,bid
86765.471300,0.115023,bid
86765.191860,0.000000,bid
86759.143980,0.000000,bid
86738.485380,0.151463,bid
86737.437480,0.149101,bid
86698.764980,0.000000,bid
86877.147500,0.685366,offer
86879.113560,0.635075,offer
86879.143500,0.000000,offer
86682.936700,0.000000,bid
86681.040500,0.088556,bid
86789.892360,0.034517,offer
86879.103580,0.635075,offer
86879.113560,0.000000,offer
86881.119540,0.432195,offer
86881.129520,0.000000,offer
86739.762820,0.904376,bid
86712.776900,2.515127,bid
86709.403660,1.605233,bid
86777.906380,0.159559,offer
86798.075960,0.889719,offer
86828.455080,1.607593,offer
86747.796720,0.307277,bid
86746.150020,0.000000,bid
83292.890380,0.016775,bid
86789.892360,0.000000,offer
86817.586860,0.352218,offer
86817.596840,0.000000,offer
86879.093600,0.635075,offer
86879.103580,0.000000,offer
86755.142000,0.772932,bid
86755.022240,1.150366,bid
86690.850840,0.000000,bid
86682.936700,0.000000,bid
86681.040500,0.000000,bid
86681.040500,0.088557,bid
86777.906380,0.159012,offer
86879.063660,0.635075,offer
86879.093600,0.000000,offer
86777.906380,0.158472,offer
84231.509380,0.000000,bid
83733.477440,0.000000,bid
83730.643120,0.000000,bid
86817.576880,0.352218,offer
86817.586860,0.000000,offer
86879.053680,0.635075,offer
86879.063660,0.000000,offer
86881.109560,0.432195,offer
86881.119540,0.000000,offer
86789.902340,0.034517,offer
86768.106020,0.000125,bid
86768.096040,0.028755,bid
86767.876480,0.000000,bid
86767.177880,0.000000,bid
81895.420920,0.000000,bid
86796.289540,1.526394,offer
86879.043700,0.635075,offer
86879.053680,0.000000,offer
86804.503080,0.000000,offer
86777.906380,0.158415,offer
86817.566900,0.352219,offer
86817.576880,0.000000,offer
86879.013760,0.640111,offer
86879.043700,0.000000,offer
86814.562920,0.000166,offer
86821.379260,0.000000,offer
75930.664340,0.000654,bid
86879.003780,0.640111,offer
86879.013760,0.000000,offer
86881.099580,0.432195,offer
86881.109560,0.000000,offer
86765.062120,0.145910,bid
86764.533180,0.115024,bid
86763.525200,0.000000,bid
86761.279700,0.000000,bid
86760.770720,0.005482,bid
86777.906380,0.103205,offer
86544.374380,0.006004,bid
86777.906380,0.102905,offer
86878.993800,0.640111,offer
86879.003780,0.000000,offer
86777.896400,1.158859,bid
86768.106020,0.000000,bid
86768.096040,0.000000,bid
86767.876480,0.000125,bid
86767.038160,0.028755,bid
86764.533180,0.000000,bid
86760.980300,0.115029,bid
86760.990280,0.005482,bid
86760.770720,0.000000,bid
78100.106760,0.000256,bid
86817.556920,0.352219,offer
86817.566900,0.000000,offer
86878.963860,0.640111,offer
86878.993800,0.000000,offer
39923.992000,0.002117,bid
86682.936700,0.088556,bid
86681.040500,0.000000,bid
84288.555060,0.000000,bid
86777.906380,0.097415,offer
86778.585020,0.000000,offer
86878.953880,0.640111,offer
86878.963860,0.000000,offer
86753.395500,0.000000,bid
86777.906380,0.097289,offer
86778.585020,0.000000,offer
86789.902340,0.000000,offer
87849.458980,0.000033,offer
87874.229340,0.000000,offer
86777.906380,0.083578,offer
86767.038160,0.000000,bid
86763.205840,0.000000,bid
86760.980300,0.000000,bid
86759.124020,0.000000,bid
86749.323660,0.034517,bid
86712.447560,0.000000,bid
83904.095520,0.000000,bid
83552.260600,0.000000,bid
83131.813180,0.000000,bid
82327.814400,0.000000,bid
86778.595000,0.000000,offer
86785.830500,0.034517,offer
86770.750720,0.000000,bid
86770.740740,0.000000,bid
86767.996240,0.000125,bid
86767.986260,0.000000,bid
86767.876480,0.280734,bid
86767.826580,0.005207,bid
86766.818600,0.000000,bid
86765.062120,0.409077,bid
86763.704840,0.115025,bid
86761.599060,0.575139,bid
86760.990280,0.000000,bid
86760.770720,0.005482,bid
86760.760740,0.000000,bid
86760.381500,0.228326,bid
86760.371520,0.474673,bid
86755.151980,0.000000,bid
86723.225960,2.876968,bid
86723.126160,0.367173,bid
86722.936540,0.867387,bid
86721.689040,0.022896,bid
86721.379660,0.000000,bid
86720.830760,0.530182,bid
86720.661100,0.000000,bid
86718.505420,0.000000,bid
86712.776900,0.737483,bid
86690.082380,1.129810,bid
86690.072400,1.242304,bid
86689.393760,0.000000,bid
86783.275620,0.000000,offer
86783.285600,0.076961,offer
86783.295580,0.000000,offer
86784.123920,0.000000,offer
86785.341480,0.000000,offer
86785.820520,0.050000,offer
86786.768620,0.013647,offer
86787.257640,0.174360,offer
86787.676800,0.000000,offer
86789.393360,0.000000,offer
86789.682780,0.000000,offer
86791.040060,0.172483,offer
86791.289560,1.219682,offer
86793.175780,0.000000,offer
86793.704720,0.000000,offer
86793.964200,0.000000,offer
86794.044040,0.050000,offer
86795.191740,0.114814,offer
86795.201720,0.000000,offer
86796.279560,0.000000,offer
86805.141800,1.149701,offer
86814.562920,0.000000,offer
86817.556920,0.000000,offer
86819.093840,0.000166,offer
86820.241540,0.352208,offer
86834.473020,0.000000,offer
86838.465020,0.273854,offer
86767.996240,0.000000,bid
86767.886460,0.000125,bid
86492.398540,0.066645,bid
86791.030080,0.114814,offer
86791.040060,0.000000,offer
86791.289560,0.695074,offer
86795.191740,0.000000,offer
87791.704720,0.022377,offer
86768.036160,0.000000,bid
86768.026180,0.000000,bid
86767.886460,0.000000,bid
86765.471300,0.000000,bid
86765.072100,0.005320,bid
86765.062120,0.133008,bid
86761.599060,0.000000,bid
86760.770720,0.000000,bid
86760.381500,0.000000,bid
86755.151980,0.228326,bid
86729.583220,0.140524,bid
86721.299820,0.000000,bid
86659.952760,0.090235,bid
86565.631780,0.061460,bid
86492.398540,0.000000,bid
86778.704780,0.172508,offer
86783.285600,0.200840,offer
86783.405360,0.172498,offer
86785.810540,0.011135,offer
86785.820520,0.000000,offer
86785.830500,0.000000,offer
86786.768620,0.000000,offer
86791.289560,1.491154,offer
86793.964200,1.149850,offer
86794.044040,0.050000,offer
86805.141800,0.000000,offer
86817.946140,0.352217,offer
86820.241540,0.000000,offer
86823.235540,0.140372,offer
86834.892180,0.273865,offer
86838.465020,0.000000,offer
86839.193560,0.000000,offer
86839.203540,0.000000,offer
86879.592600,0.000000,offer
86879.622540,0.050000,offer
86767.886460,0.000125,bid
86755.980320,0.228326,bid
86755.151980,0.000000,bid
86271.381460,0.000000,bid
86029.496200,0.056522,bid
86785.810540,0.000000,offer
86791.020100,0.015019,offer
86799.652800,0.058048,offer
86767.038160,0.028755,bid
86765.331580,0.115023,bid
86765.072100,0.000000,bid
86760.760740,0.005482,bid
86757.507260,0.228326,bid
86756.868540,0.000000,bid
86755.980320,0.000000,bid
86437.588380,0.062106,bid
86279.644900,0.056683,bid
86050.923260,0.047717,bid
86785.960240,0.172493,offer
75930.664340,0.005887,bid
86783.275620,0.005772,offer
86785.870420,0.034517,offer
86791.020100,0.000000,offer
86817.926180,0.248236,offer
86817.936160,0.352217,offer
86817.946140,0.000000,offer
86877.147500,0.916176,offer
86777.906380,0.083704,offer
86777.896400,1.156743,bid
84289.592980,0.011840,bid
78100.106760,0.000000,bid
86817.926180,0.352217,offer
86817.936160,0.000000,offer
86739.762820,0.000000,bid
86712.776900,0.000000,bid
86709.403660,0.000000,bid
86828.455080,0.000000,offer
86778.694800,0.008921,offer
86783.275620,0.000000,offer
86791.020100,0.015019,offer
86798.075960,0.000000,offer
86803.036020,0.008683,offer
86817.916200,0.352217,offer
86817.926180,0.000000,offer
86777.896400,1.156763,bid
83772.509220,0.014296,bid
82784.379440,0.019289,bid
86742.158020,0.908191,bid
86711.798860,1.622730,bid
86801.020060,0.910545,offer
86831.409160,1.671510,offer
86817.906220,0.379347,offer
86817.916200,0.000000,offer
87791.704720,0.021655,offer
75930.664340,0.000654,bid
86801.010080,0.758819,offer
86801.738620,0.000000,offer
86831.399180,1.350817,offer
86833.245480,0.000000,offer
86877.147500,0.230810,offer
84232.537320,0.011848,bid
83731.671060,0.014303,bid
86777.906380,0.083433,offer
86803.036020,0.000000,offer
91520.352480,0.001856,offer
86787.676800,0.172490,offer
86817.896240,0.379347,offer
86817.906220,0.000000,offer
86873.125560,0.042488,offer
86873.894020,0.000000,offer
86765.062120,0.195011,bid
86761.968320,0.115027,bid
86760.371520,0.907500,bid
86757.816640,0.228326,bid
86757.806660,0.575164,bid
86757.507260,0.000000,bid
86783.275620,0.005799,offer
86787.257640,0.575441,offer
86789.792560,0.574952,offer
86791.020100,0.000000,offer
86760.381500,0.228326,bid
86757.816640,0.000000,bid
86873.125560,0.000000,offer
86873.894020,0.042488,offer
86877.147500,0.000000,offer
87430.588400,0.000000,offer
87475.119160,0.496959,offer
86777.896400,1.156743,bid
86767.936360,0.000125,bid
86767.926380,0.028755,bid
86767.886460,0.000000,bid
86767.038160,0.000000,bid
86725.980440,2.585020,bid
86714.124200,0.445968,bid
86695.661200,0.000000,bid
81895.420920,0.001626,bid
86777.906380,0.083395,offer
86766.888460,0.115021,bid
86765.062120,0.133008,bid
86763.704840,0.000000,bid
86760.371520,0.474673,bid
86757.806660,0.000000,bid
86817.886260,0.379347,offer
86817.896240,0.000000,offer
86777.896400,1.155777,bid
86777.906380,0.083000,offer
86769.024180,0.000000,bid
86767.936360,0.000000,bid
86767.926380,0.000000,bid
86767.886460,0.000125,bid
86760.541180,0.966823,bid
86760.531200,0.575146,bid
86760.371520,0.000000,bid
86701.289920,0.000000,bid
86686.599360,0.207769,bid
86541.629880,0.000000,bid
82858.051800,0.019272,bid
86777.906380,0.079423,offer
86796.289540,1.068810,offer
86796.299520,0.000000,offer
86804.932220,0.000000,offer
86806.030020,0.040256,offer
86817.876280,0.379347,offer
86817.886260,0.000000,offer
86901.089520,0.000000,offer
86734.154060,0.248479,bid
86692.697140,0.000000,bid
83553.288540,0.015528,bid
82328.822380,0.021820,bid
75930.664340,0.005887,bid
